SYMBOL, CLOSE_PRICE,BEST_STK,PRC_VOL,CHNG_DELIV,CHANGE,SPREAD, DELIV_QTY,MEAN_DELIV,DELIV_QTY2,DELIV_QTY3,DELIV_QTY4,DELIV_QTY5,DELIV_QTY6,DELIV_QTY7, TURNOVER_LACS,AVG_TRADE_SIZE
NETFMID150,105.17,False,False,59.59238821613021,0.612264421697121,5.3090486339856655,126386,79193,126386,85910.0,68566.0,101784.0,61568.0,30948.0,159.47,0.18183580387685291
NETFNIF100,165.56,False,False,18.115942028985508,0.3089972735534631,1.058361052313275,1141,966,1141,446.0,1033.0,850.0,1832.0,498.0,2.6,0.05652173913043478
NETFNV20,88.78,False,False,-66.5909459678728,-0.10127152019804592,1.9069239500567616,2059,6163,2059,3212.0,4449.0,2035.0,19378.0,5846.0,3.29,0.0329
NETFPHARMA,14.66,False,False,0.0,0.13661202185792057,4.395604395604387,150488,150488,150488,150488.0,150488.0,150488.0,150488.0,150488.0,24.61,0.053969298245614035
NETFSDL26,103.91,False,False,0.0,0.03850967555597578,0.10593220338982996,102,102,102,102.0,102.0,102.0,102.0,102.0,0.16,0.02
NETWORK18,50.05,False,False,-22.985378241631523,-1.9588638589618024,3.5140562248995986,713274,926154,713274,1573807.0,812064.0,820354.0,648804.0,988624.0,630.22,0.15975158428390368
NEXTMEDIA,5.75,False,False,-64.58391510751187,-2.542372881355938,4.3478260869565215,10146,28648,10146,28581.0,114253.0,4469.0,7074.0,7368.0,0.82,0.015769230769230768
NFL,61.1,False,False,-83.87929212517436,-0.8116883116883116,2.055921052631579,228827,1419460,228827,771167.0,2415306.0,4502270.0,265775.0,333417.0,342.45,0.0629619415333701
NH,500.2,False,False,-9.15160084839915,1.0709234188725019,3.027839869945128,269847,297030,269847,220201.0,290408.0,262022.0,639993.0,99712.0,2170.82,0.13055993263968246
NHPC,26.05,False,False,-15.988890183892742,0.19230769230769504,1.351351351351357,4252802,5062190,4252802,1133636.0,8138560.0,4228168.0,5995568.0,6624408.0,2055.94,0.290633305060786
NIACL,158.5,False,False,-89.43148721646044,-1.3690105787181013,2.6582278481012587,114630,1084637,114630,396329.0,246379.0,523549.0,2039226.0,3187711.0,403.45,0.06805836707152496
NIBL,18.15,False,False,15.845070422535212,-0.8196721311475527,5.698005698005698,4935,4260,4935,4125.0,4125.0,4125.0,4125.0,4125.0,1.59,0.01485981308411215
NIFTYBEES,170.57,False,False,-43.70993469166641,0.12326837285746627,4.052996085516404,486291,863902,486291,363327.0,651193.0,735902.0,2054360.0,892339.0,1700.31,0.1362209581797789
NIFTYEES,20100.0,False,False,100.0,-0.7407407407407408,1.0050251256281406,2,1,2,1.0,1.0,1.0,1.0,1.0,0.4,0.2
NIITLTD,291.35,False,False,-19.437913331396015,-1.487743026204557,3.152454780361749,182971,227118,182971,55894.0,87111.0,162658.0,494479.0,379598.0,2106.75,0.1822921173314874
NILAINFRA,6.65,False,False,0.0,-2.2058823529411686,7.633587786259542,507658,507658,507658,507658.0,507658.0,507658.0,507658.0,507658.0,54.34,0.04141768292682927
NILKAMAL,2510.1,False,False,-29.724933451641526,-0.6982494313124356,1.8265022681401177,3960,5635,3960,2785.0,5592.0,6279.0,8037.0,7158.0,183.59,0.08192324854975458
NIPPOBATRY,1105.4,True,True,428.56900500466537,4.425865570828033,12.230076498499075,62313,11789,62313,2357.0,2059.0,1045.0,2138.0,827.0,2851.06,0.23396192351879205
NIRAJ,48.95,False,False,69.1045168067227,-0.4069175991861561,8.369565217391308,12879,7616,12879,3081.0,19168.0,1686.0,7177.0,1705.0,13.74,0.02974025974025974
NITCO,25.8,False,False,-54.92748735244519,-1.3384321223709288,2.3391812865497132,13364,29650,13364,22208.0,34664.0,32670.0,37608.0,37390.0,4.52,0.015915492957746476
NITINSPIN,194.3,False,False,102.84442612816815,0.5433376455368752,3.6201469045120707,246101,121325,246101,18969.0,240978.0,127508.0,54732.0,39664.0,940.05,0.12378851725046089
NITIRAJ,50.55,False,False,0.0,-0.6876227897838928,4.299999999999997,1914,1914,1914,1914.0,1914.0,1914.0,1914.0,1914.0,1.27,0.016282051282051284
NKIND,25.1,False,False,2.9173419773095626,-4.19847328244274,10.0,1270,1234,1270,611.0,1389.0,558.0,1419.0,2162.0,0.47,0.018076923076923077
NLCINDIA,58.1,False,False,-17.959006576122576,-1.525423728813557,2.415875754961171,907599,1106275,907599,579368.0,1808833.0,2180266.0,517084.0,644502.0,1129.36,0.1550041174855888
NMDC,173.5,False,False,195.20772736501354,-1.195899772209564,3.7358818418766226,24514646,8304202,24514646,3224031.0,6044310.0,6549757.0,2969191.0,6523277.0,84495.53,0.8653339136668544
NOCIL,249.55,False,False,-46.90606650127612,0.6047167909695625,2.1160822249093107,208236,392203,208236,261214.0,655872.0,229731.0,423365.0,574803.0,1823.17,0.16158557121332978
NOIDATOLL,6.45,False,False,-44.352709995307364,0.0,5.468749999999995,113841,204576,113841,477629.0,218124.0,192063.0,183569.0,42234.0,10.48,0.04785388127853882
NOVARTIND,979.6,False,False,147.19738895984108,-2.0889555222388783,8.089828269484805,17420,7047,17420,3908.0,5073.0,9917.0,2076.0,3891.0,345.76,0.10367616191904047
NPBET,185.63,False,False,14.529914529914532,-1.6738174691456098,2.4284943335132216,536,468,536,107.0,195.0,1224.0,500.0,250.0,1.04,0.029714285714285714
NRAIL,239.05,False,False,-54.46984911684433,1.7017655817911082,3.6637931034482754,17683,38838,17683,21101.0,42479.0,19536.0,36792.0,95440.0,70.14,0.05466874512860483
NRBBEARING,141.55,False,False,-36.579364218292284,0.10608203677511009,5.285868392664505,146137,230425,146137,147094.0,422701.0,327106.0,152978.0,186535.0,662.31,0.08742212249208024
NSIL,1806.85,False,False,-56.30712979890311,1.4713728132985044,3.5653650254668934,478,1094,478,1092.0,1638.0,1123.0,939.0,1298.0,11.49,0.07461038961038961
NTL,1.75,False,False,0.0,2.941176470588238,0.0,22085,22085,22085,22085.0,22085.0,22085.0,22085.0,22085.0,0.39,0.0325
NTPC,118.5,False,False,-60.28224166002509,-0.5872483221476533,1.5215553677092115,4359049,10975063,4359049,4573328.0,8273267.0,23571347.0,7828786.0,17244604.0,12423.79,0.26731624924692315
NUCLEUS,695.1,False,False,32.99214382837287,-1.9743336623889436,3.7447486600029007,35211,26476,35211,34887.0,14005.0,22630.0,28070.0,24058.0,704.99,0.14399305555555555
NURECA,1579.85,False,False,0.0,-1.0769856923703107,4.259376986649714,6345,6345,6345,6345.0,6345.0,6345.0,6345.0,6345.0,141.38,0.15088580576307364
NXTDIGITAL,482.95,False,False,56.284153005464475,-0.1034233116144379,1.244167962674961,2002,1281,2002,775.0,785.0,2166.0,769.0,1190.0,14.24,0.05606299212598425
OAL,920.6,False,False,5.037375878612072,-1.8707029792677028,7.332199110915984,18829,17926,18829,6092.0,8538.0,20245.0,43698.0,10156.0,390.08,0.09435897435897435
OBEROIRLTY,696.5,False,False,-70.34849689003526,2.622660969500509,5.708245243128957,124614,420262,124614,764250.0,204562.0,1220734.0,85282.0,122134.0,3212.46,0.21477970181186068
OCCL,1074.6,False,False,-44.2906191161812,1.3486749033292422,2.919087430919663,5030,9029,5030,24793.0,4398.0,3927.0,4034.0,11997.0,104.7,0.07451957295373665
OFSS,4012.1,False,False,-59.211416620532695,-0.9773675247426984,2.4621922259717537,19893,48771,19893,14323.0,23624.0,102279.0,114918.0,17593.0,1817.95,0.24646827548806943
OIL,161.1,False,False,-51.129907966410585,-0.18587360594796243,1.8046048537647827,438980,898259,438980,770633.0,405026.0,1474865.0,1115206.0,1184844.0,1291.93,0.156067890794878
OMAXE,88.3,False,False,-58.132675174572604,-0.9534492428491402,3.467879476975551,20865,49836,20865,93922.0,65064.0,49406.0,48824.0,20936.0,38.56,0.03736434108527132
OMINFRAL,33.85,False,False,109.3338990241833,-2.5899280575539527,8.675799086757994,118416,56568,118416,63307.0,44610.0,35314.0,28885.0,48878.0,69.23,0.03449427005480817
OMKARCHEM,12.25,False,False,94.58114066277912,4.700854700854707,0.0,13681,7031,13681,5702.0,5702.0,5702.0,5702.0,5702.0,1.68,0.105
ONGC,115.3,False,False,-80.70044982670838,-0.17316017316017562,1.7429193899782136,1947088,10088774,1947088,7686302.0,12635849.0,15654721.0,10625084.0,11983600.0,9057.9,0.1880519857994062
ONMOBILE,142.7,False,False,-64.5980985306828,-1.1088011088011245,5.125486037469071,352256,995020,352256,349698.0,667140.0,674532.0,2099623.0,1826871.0,1511.73,0.12122935044105854
